Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Age;Volume
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;25-34;47354
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;35-44;27933
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;45-54;16046
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;55-64;9007
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;<18;57964
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;>65;4368
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;18-24;271
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;25-34;570
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;35-44;342
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;45-54;107
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;<18;723
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;18-24;18404
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;25-34;39628
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;35-44;24082
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;45-54;13549
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;55-64;7234
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;<18;48377
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;>65;3389
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;4;25-34;37
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;18-24;771
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;25-34;1081
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;35-44;581
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;45-54;311
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;55-64;104
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;<18;1448
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;18-24;243
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;25-34;403
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;35-44;173
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;45-54;106
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;<18;433
202003;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;25-34;45
202003;WE;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;18-24;24
202003;WE;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;25-34;41
202003;WE;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;<18;44
202003;WE;Inconnue;Inconnue;4;4;18-24;8918
202003;WE;Inconnue;Inconnue;4;4;25-34;15300
202003;WE;Inconnue;Inconnue;4;4;35-44;8921
202003;WE;Inconnue;Inconnue;4;4;45-54;5498
202003;WE;Inconnue;Inconnue;4;4;55-64;2630
202003;WE;Inconnue;Inconnue;4;4;<18;22748
202003;WE;Inconnue;Inconnue;4;4;>65;1248
202003;WE;Inconnue;Inconnue;4;Outside_Worker;18-24;981
202003;WE;Inconnue;Inconnue;4;Outside_Worker;25-34;1518
202003;WE;Inconnue;Inconnue;4;Outside_Worker;35-44;824
202003;WE;Inconnue;Inconnue;4;Outside_Worker;45-54;489
202003;WE;Inconnue;Inconnue;4;Outside_Worker;55-64;235
202003;WE;Inconnue;Inconnue;4;Outside_Worker;<18;2203
202003;WE;Inconnue;Inconnue;Outside_Resident;4;18-24;6138
202003;WE;Inconnue;Inconnue;Outside_Resident;4;25-34;10903
202003;WE;Inconnue;Inconnue;Outside_Resident;4;35-44;6217
202003;WE;Inconnue;Inconnue;Outside_Resident;4;45-54;3800
202003;WE;Inconnue;Inconnue;Outside_Resident;4;55-64;1974
202003;WE;Inconnue;Inconnue;Outside_Resident;4;<18;15021
202003;WE;Inconnue;Inconnue;Outside_Resident;4;>65;965
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;18-24;25204
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;25-34;37732
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;35-44;20409
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;45-54;11844
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;55-64;6178
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;<18;50804
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;>65;2943
202003;WE;Inconnue;Ituri;Outside_Resident;4;<18;37
202003;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;18-24;294
202003;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;25-34;542
202003;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;35-44;280
202003;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;45-54;143
202003;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;<18;711
202003;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;18-24;194
202003;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;25-34;393
202003;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;35-44;207
202003;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;45-54;47
202003;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;<18;419
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Outside_Worker;18-24;28
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Outside_Worker;<18;45
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;18-24;43
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;25-34;202
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;35-44;66
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;<18;215
202003;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;18-24;702
202003;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;25-34;968
202003;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;35-44;535
202003;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;45-54;280
202003;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;55-64;134
202003;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;<18;1462
202003;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;18-24;161
202003;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;25-34;241
202003;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;35-44;94
202003;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;45-54;47
202003;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;<18;346
202003;WE;Inconnue;Kasai;Activity_Zone_Resident;Outside_Worker;25-34;68
202003;WE;Inconnue;Kasai;Activity_Zone_Resident;Outside_Worker;35-44;41
202003;WE;Inconnue;Kasai;Activity_Zone_Resident;Activity_Zone_Worker;<18;23
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;18-24;1246
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;25-34;1717
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;35-44;896
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;45-54;515
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;55-64;246
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;<18;2294
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;>65;106
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;18-24;415
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;25-34;626
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;35-44;327
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;45-54;186
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;<18;741
202003;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;18-24;64
202003;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;25-34;99
202003;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;<18;178
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;4;<18;23
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;18-24;3867
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;25-34;4090
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;35-44;2179
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;45-54;1432
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;55-64;863
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;<18;6662
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;>65;519
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;18-24;849
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;25-34;903
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;35-44;505
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;45-54;377
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;55-64;255
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;<18;1388
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;>65;152
202003;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;18-24;113
202003;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;25-34;160
202003;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;35-44;71
202003;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;45-54;21
202003;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;<18;315
202003;WE;Inconnue;Kinshasa;4;4;18-24;199
202003;WE;Inconnue;Kinshasa;4;4;25-34;597
202003;WE;Inconnue;Kinshasa;4;4;35-44;389
202003;WE;Inconnue;Kinshasa;4;4;45-54;256
202003;WE;Inconnue;Kinshasa;4;4;55-64;50
202003;WE;Inconnue;Kinshasa;4;4;<18;1065
202003;WE;Inconnue;Kinshasa;4;Outside_Worker;<18;26
202003;WE;Inconnue;Kinshasa;4;Activity_Zone_Worker;<18;63
202003;WE;Inconnue;Kinshasa;Outside_Resident;4;18-24;65
202003;WE;Inconnue;Kinshasa;Outside_Resident;4;25-34;217
202003;WE;Inconnue;Kinshasa;Outside_Resident;4;35-44;75
202003;WE;Inconnue;Kinshasa;Outside_Resident;4;45-54;96
202003;WE;Inconnue;Kinshasa;Outside_Resident;4;<18;521
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;18-24;13322
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;25-34;22400
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;35-44;12978
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;45-54;7967
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;55-64;4041
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;<18;33196
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;>65;2050
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;18-24;4364
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;25-34;8666
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;35-44;5177
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;45-54;3614
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;55-64;1927
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;<18;12834
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;>65;939
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;25-34;116
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;<18;166
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;18-24;3940
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;25-34;8207
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;35-44;4887
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;45-54;3286
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;55-64;1527
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;<18;12601
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;>65;725
202003;WE;Inconnue;Kongo-Central;4;4;18-24;595
202003;WE;Inconnue;Kongo-Central;4;4;25-34;1173
202003;WE;Inconnue;Kongo-Central;4;4;35-44;805
202003;WE;Inconnue;Kongo-Central;4;4;45-54;517
202003;WE;Inconnue;Kongo-Central;4;4;55-64;221
202003;WE;Inconnue;Kongo-Central;4;4;<18;2115
202003;WE;Inconnue;Kongo-Central;4;4;>65;27
202003;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;18-24;80
202003;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;25-34;229
202003;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;35-44;183
202003;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;45-54;54
202003;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;55-64;22
202003;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;<18;572
202003;WE;Inconnue;Kongo-Central;Outside_Resident;4;18-24;116
202003;WE;Inconnue;Kongo-Central;Outside_Resident;4;25-34;249
202003;WE;Inconnue;Kongo-Central;Outside_Resident;4;35-44;73
202003;WE;Inconnue;Kongo-Central;Outside_Resident;4;45-54;26
202003;WE;Inconnue;Kongo-Central;Outside_Resident;4;55-64;21
202003;WE;Inconnue;Kongo-Central;Outside_Resident;4;<18;487
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;18-24;16450
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;25-34;25635
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;35-44;14180
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;45-54;8952
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;55-64;4289
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;<18;37210
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;>65;2113
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;18-24;17110
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;25-34;28863
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;35-44;17307
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;45-54;12130
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;55-64;5958
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;<18;45059
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;>65;3050
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;18-24;645
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;25-34;997
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;35-44;587
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;45-54;361
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;55-64;104
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;<18;1486
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;18-24;38535
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;25-34;66408
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;35-44;41650
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;45-54;28729
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;55-64;12933
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;<18;112244
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;>65;5807
202003;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;18-24;93
202003;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;25-34;171
202003;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;35-44;21
202003;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;<18;225
202003;WE;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;18-24;22
202003;WE;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;25-34;30
202003;WE;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;<18;55
202003;WE;Inconnue;Kwilu;Outside_Resident;4;<18;38
202003;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;18-24;405
202003;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;25-34;564
202003;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;35-44;354
202003;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;45-54;172
202003;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;55-64;67
202003;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;<18;785
202003;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;18-24;212
202003;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;25-34;300
202003;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;35-44;163
202003;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;45-54;108
202003;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;<18;388
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;18-24;1730
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;25-34;1727
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;35-44;912
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;45-54;596
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;55-64;371
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;<18;2506
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;>65;156
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;18-24;659
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;25-34;723
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;35-44;398
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;45-54;259
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;55-64;134
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;<18;953
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;>65;21
202003;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;18-24;223
202003;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;25-34;259
202003;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;35-44;67
202003;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;45-54;46
202003;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;<18;348
202003;WE;Inconnue;Lualaba;4;4;25-34;48
202003;WE;Inconnue;Lualaba;4;4;<18;58
202003;WE;Inconnue;Lualaba;4;Activity_Zone_Worker;25-34;41
202003;WE;Inconnue;Lualaba;Outside_Resident;4;25-34;106
202003;WE;Inconnue;Lualaba;Outside_Resident;4;35-44;107
202003;WE;Inconnue;Lualaba;Outside_Resident;4;<18;211
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;18-24;3137
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;25-34;5813
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;35-44;3142
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;45-54;1678
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;55-64;856
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;<18;8237
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;>65;413
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;18-24;2255
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;25-34;4716
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;35-44;2683
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;45-54;1494
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;55-64;818
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;<18;5641
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;>65;332
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;25-34;47
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;<18;74
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;18-24;1398
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;25-34;2983
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1760
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;45-54;983
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;55-64;505
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;<18;3629
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;>65;135
202003;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;18-24;172
202003;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;25-34;297
202003;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;35-44;105
202003;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;45-54;22
202003;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;<18;379
202003;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;18-24;71
202003;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;25-34;250
202003;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;35-44;96
202003;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;45-54;73
202003;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;<18;406
202003;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;18-24;73
202003;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;25-34;274
202003;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;35-44;104
202003;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;45-54;23
202003;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;<18;426
202003;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;18-24;180
202003;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;25-34;251
202003;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;35-44;54
202003;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;<18;368
202003;WE;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;18-24;23
202003;WE;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;25-34;27
202003;WE;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;<18;86
202003;WE;Inconnue;Nord-Kivu;4;4;25-34;24
202003;WE;Inconnue;Nord-Kivu;4;4;45-54;24
202003;WE;Inconnue;Nord-Kivu;4;4;<18;27
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;18-24;5022
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;25-34;7526
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;35-44;3800
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;45-54;2058
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;55-64;1007
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;<18;9463
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;>65;414
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;18-24;3785
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;25-34;6258
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;35-44;3507
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;45-54;1975
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;55-64;936
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;<18;7345
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;>65;401
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;18-24;25
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;25-34;102
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;<18;115
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;18-24;1263
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;25-34;1975
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1074
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;45-54;571
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;55-64;259
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;<18;2194
202003;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;18-24;68
202003;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;25-34;95
202003;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;<18;215
202003;WE;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;18-24;51
202003;WE;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;25-34;100
