Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Social-professional groups;Volume
202002;JO;Tshuapa;Hors_Zone;Tshuapa;Nuit;NR;460
202002;JO;Tshuapa;Tshuapa;Tshuapa;Jour;NR;809
202002;JO;Tshuapa;Tshuapa;Tshuapa;Nuit;NR;654
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;NR;827
202002;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;NR;750
202002;WE;Bas-Uele;Hors_Zone;Bas-Uele;Jour;NR;79
202002;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;NR;507
202002;WE;Bas-Uele;Hors_Zone;Hors_Zone;Nuit;NR;40
202002;WE;Equateur;Equateur;Equateur;Jour;NR;589
202002;WE;Equateur;Equateur;Equateur;Nuit;NR;351
202002;WE;Equateur;Hors_Zone;Equateur;Jour;NR;273
202002;WE;Equateur;Hors_Zone;Equateur;Nuit;NR;77
202002;WE;Equateur;Hors_Zone;Hors_Zone;Jour;NR;832
202002;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;NR;193
202002;WE;Equateur;Kinshasa;Kinshasa;Jour;NR;38
202002;WE;Equateur;Kinshasa;Kinshasa;Nuit;NR;38
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;NR;432700
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;NR;315015
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Lomami;Jour;NR;38
202002;WE;Haut-Katanga;Haut-Katanga;Haut-Lomami;Nuit;NR;38
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;NR;3042
202002;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;NR;2765
202002;WE;Haut-Katanga;Haut-Katanga;Kinshasa;Jour;NR;38
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Katanga;Jour;NR;39
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Katanga;Nuit;NR;39
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Lomami;Jour;NR;39
202002;WE;Haut-Katanga;Haut-Lomami;Haut-Lomami;Nuit;NR;39
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;NR;170865
202002;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;NR;38324
202002;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;NR;76418
202002;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;NR;23719
202002;WE;Haut-Katanga;Hors_Zone;Kasai-Oriental;Jour;NR;40
202002;WE;Haut-Katanga;Hors_Zone;Kasai-Oriental;Nuit;NR;40
202002;WE;Haut-Katanga;Hors_Zone;Kinshasa;Jour;NR;79
202002;WE;Haut-Katanga;Hors_Zone;Kongo-Central;Jour;NR;79
202002;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;NR;1027
202002;WE;Haut-Katanga;Hors_Zone;Lualaba;Nuit;NR;314
202002;WE;Haut-Katanga;Hors_Zone;Tanganyika;Jour;NR;79
202002;WE;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Jour;NR;156
202002;WE;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Nuit;NR;156
202002;WE;Haut-Katanga;Kinshasa;Haut-Katanga;Jour;NR;40
202002;WE;Haut-Katanga;Kinshasa;Haut-Katanga;Nuit;NR;40
202002;WE;Haut-Katanga;Kinshasa;Kinshasa;Jour;NR;351
202002;WE;Haut-Katanga;Kinshasa;Kinshasa;Nuit;NR;311
202002;WE;Haut-Katanga;Lualaba;Haut-Katanga;Jour;NR;350
202002;WE;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;NR;273
202002;WE;Haut-Katanga;Lualaba;Lualaba;Jour;NR;1865
202002;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;NR;1149
202002;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;NR;869
202002;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;NR;509
202002;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;NR;717
202002;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;NR;79
202002;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;NR;2392
202002;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;NR;637
202002;WE;Haut-Lomami;Hors_Zone;Kasai;Jour;NR;38
202002;WE;Haut-Lomami;Lomami;Haut-Lomami;Jour;NR;79
202002;WE;Haut-Lomami;Lomami;Haut-Lomami;Nuit;NR;79
202002;WE;Haut-Lomami;Lualaba;Hors_Zone;Jour;NR;38
202002;WE;Haut-Lomami;Lualaba;Hors_Zone;Nuit;NR;38
202002;WE;Haut-Lomami;Lualaba;Lualaba;Jour;NR;77
202002;WE;Haut-Lomami;Lualaba;Lualaba;Nuit;NR;77
202002;WE;Haut-Uele;Hors_Zone;Haut-Uele;Jour;NR;116
202002;WE;Haut-Uele;Hors_Zone;Hors_Zone;Jour;NR;433
202002;WE;Haut-Uele;Hors_Zone;Hors_Zone;Nuit;NR;78
202002;WE;Ituri;Hors_Zone;Hors_Zone;Jour;NR;1429
202002;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;NR;552
202002;WE;Ituri;Hors_Zone;Ituri;Jour;NR;1660
202002;WE;Ituri;Hors_Zone;Ituri;Nuit;NR;157
202002;WE;Ituri;Ituri;Hors_Zone;Jour;NR;81
202002;WE;Ituri;Ituri;Hors_Zone;Nuit;NR;314
202002;WE;Ituri;Ituri;Ituri;Jour;NR;2653
202002;WE;Ituri;Ituri;Ituri;Nuit;NR;2015
202002;WE;Ituri;Kinshasa;Kinshasa;Jour;NR;40
202002;WE;Ituri;Kinshasa;Kinshasa;Nuit;NR;40
202002;WE;Ituri;Nord-Kivu;Nord-Kivu;Jour;NR;119
202002;WE;Ituri;Nord-Kivu;Nord-Kivu;Nuit;NR;80
202002;WE;Kasai;Hors_Zone;Hors_Zone;Jour;NR;2468
202002;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;NR;596
202002;WE;Kasai;Hors_Zone;Kasai;Jour;NR;636
202002;WE;Kasai;Hors_Zone;Kasai;Nuit;NR;198
202002;WE;Kasai;Kasai;Hors_Zone;Jour;NR;38
202002;WE;Kasai;Kasai;Hors_Zone;Nuit;NR;157
202002;WE;Kasai;Kasai;Kasai;Jour;NR;430
202002;WE;Kasai;Kasai;Kasai;Nuit;NR;315
202002;WE;Kasai;Kasai-Central;Kasai;Jour;NR;38
202002;WE;Kasai;Kasai-Central;Kasai;Nuit;NR;38
202002;WE;Kasai;Kasai-Central;Kasai-Central;Jour;NR;77
202002;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;NR;3012
202002;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;NR;397
202002;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;NR;1269
202002;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;NR;350
202002;WE;Kasai-Central;Hors_Zone;Kasai-Oriental;Jour;NR;78
202002;WE;Kasai-Central;Hors_Zone;Kasai-Oriental;Nuit;NR;38
202002;WE;Kasai-Central;Kasai;Kasai;Jour;NR;79
202002;WE;Kasai-Central;Kasai;Kasai;Nuit;NR;79
202002;WE;Kasai-Central;Kasai-Central;Hors_Zone;Jour;NR;195
202002;WE;Kasai-Central;Kasai-Central;Hors_Zone;Nuit;NR;79
202002;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;NR;1739
202002;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;NR;1111
202002;WE;Kasai-Central;Kasai-Central;Kinshasa;Jour;NR;39
202002;WE;Kasai-Central;Kasai-Central;Kinshasa;Nuit;NR;39
202002;WE;Kasai-Central;Kasai-Oriental;Kasai-Central;Jour;NR;79
202002;WE;Kasai-Central;Kinshasa;Kinshasa;Jour;NR;78
202002;WE;Kasai-Central;Kinshasa;Kinshasa;Nuit;NR;78
202002;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;NR;11246
202002;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;NR;1983
202002;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;NR;3817
202002;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;NR;712
202002;WE;Kasai-Oriental;Kasai-Central;Kasai-Central;Jour;NR;39
202002;WE;Kasai-Oriental;Kasai-Central;Kasai-Central;Nuit;NR;39
202002;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;NR;38
202002;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Central;Jour;NR;79
202002;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Central;Nuit;NR;39
202002;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;NR;5078
202002;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;NR;4123
202002;WE;Kasai-Oriental;Kinshasa;Kinshasa;Jour;NR;117
202002;WE;Kasai-Oriental;Kinshasa;Kinshasa;Nuit;NR;117
202002;WE;Kasai-Oriental;Lomami;Kasai-Oriental;Jour;NR;79
202002;WE;Kasai-Oriental;Lomami;Lomami;Jour;NR;155
202002;WE;Kasai-Oriental;Lomami;Lomami;Nuit;NR;38
202002;WE;Kinshasa;Haut-Katanga;Haut-Katanga;Jour;NR;351
202002;WE;Kinshasa;Haut-Katanga;Haut-Katanga;Nuit;NR;233
202002;WE;Kinshasa;Haut-Katanga;Kinshasa;Jour;NR;38
202002;WE;Kinshasa;Haut-Katanga;Kinshasa;Nuit;NR;38
202002;WE;Kinshasa;Hors_Zone;Haut-Katanga;Jour;NR;40
202002;WE;Kinshasa;Hors_Zone;Hors_Zone;Jour;NR;79768
202002;WE;Kinshasa;Hors_Zone;Hors_Zone;Nuit;NR;29604
202002;WE;Kinshasa;Hors_Zone;Kinshasa;Jour;NR;40786
202002;WE;Kinshasa;Hors_Zone;Kinshasa;Nuit;NR;12807
202002;WE;Kinshasa;Hors_Zone;Kongo-Central;Jour;NR;2969
202002;WE;Kinshasa;Hors_Zone;Kongo-Central;Nuit;NR;2297
202002;WE;Kinshasa;Hors_Zone;Kwango;Jour;NR;40
202002;WE;Kinshasa;Hors_Zone;Kwango;Nuit;NR;40
202002;WE;Kinshasa;Kasai-Central;Kinshasa;Jour;NR;79
202002;WE;Kinshasa;Kasai-Central;Kinshasa;Nuit;NR;79
202002;WE;Kinshasa;Kasai-Oriental;Kasai-Oriental;Jour;NR;79
202002;WE;Kinshasa;Kasai-Oriental;Kasai-Oriental;Nuit;NR;40
202002;WE;Kinshasa;Kinshasa;Hors_Zone;Jour;NR;3363
202002;WE;Kinshasa;Kinshasa;Hors_Zone;Nuit;NR;3686
202002;WE;Kinshasa;Kinshasa;Kinshasa;Jour;NR;277372
202002;WE;Kinshasa;Kinshasa;Kinshasa;Nuit;NR;247043
202002;WE;Kinshasa;Kinshasa;Kongo-Central;Jour;NR;1030
202002;WE;Kinshasa;Kinshasa;Kongo-Central;Nuit;NR;1228
202002;WE;Kinshasa;Kongo-Central;Hors_Zone;Jour;NR;434
202002;WE;Kinshasa;Kongo-Central;Hors_Zone;Nuit;NR;273
202002;WE;Kinshasa;Kongo-Central;Kinshasa;Jour;NR;2098
202002;WE;Kinshasa;Kongo-Central;Kinshasa;Nuit;NR;1744
202002;WE;Kinshasa;Kongo-Central;Kongo-Central;Jour;NR;28364
202002;WE;Kinshasa;Kongo-Central;Kongo-Central;Nuit;NR;26061
202002;WE;Kinshasa;Lualaba;Lualaba;Jour;NR;119
202002;WE;Kinshasa;Maniema;Maniema;Jour;NR;79
202002;WE;Kinshasa;Maniema;Maniema;Nuit;NR;79
202002;WE;Kinshasa;Nord-Kivu;Kinshasa;Jour;NR;38
202002;WE;Kinshasa;Sud-Kivu;Sud-Kivu;Jour;NR;77
202002;WE;Kinshasa;Sud-Kivu;Sud-Kivu;Nuit;NR;77
202002;WE;Kinshasa;Tshopo;Tshopo;Jour;NR;77
202002;WE;Kinshasa;Tshopo;Tshopo;Nuit;NR;38
202002;WE;Kongo-Central;Haut-Katanga;Haut-Katanga;Jour;NR;77
202002;WE;Kongo-Central;Haut-Katanga;Haut-Katanga;Nuit;NR;39
202002;WE;Kongo-Central;Haut-Katanga;Kongo-Central;Jour;NR;39
202002;WE;Kongo-Central;Haut-Katanga;Kongo-Central;Nuit;NR;39
202002;WE;Kongo-Central;Hors_Zone;Hors_Zone;Jour;NR;150020
202002;WE;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;NR;70866
202002;WE;Kongo-Central;Hors_Zone;Kinshasa;Jour;NR;1743
202002;WE;Kongo-Central;Hors_Zone;Kinshasa;Nuit;NR;945
202002;WE;Kongo-Central;Hors_Zone;Kongo-Central;Jour;NR;145604
202002;WE;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;NR;45323
202002;WE;Kongo-Central;Hors_Zone;Kwilu;Jour;NR;40
202002;WE;Kongo-Central;Kasai-Oriental;Kasai-Oriental;Jour;NR;40
202002;WE;Kongo-Central;Kinshasa;Hors_Zone;Jour;NR;233
202002;WE;Kongo-Central;Kinshasa;Hors_Zone;Nuit;NR;77
202002;WE;Kongo-Central;Kinshasa;Kinshasa;Jour;NR;19122
202002;WE;Kongo-Central;Kinshasa;Kinshasa;Nuit;NR;14641
202002;WE;Kongo-Central;Kinshasa;Kongo-Central;Jour;NR;5567
202002;WE;Kongo-Central;Kinshasa;Kongo-Central;Nuit;NR;4259
202002;WE;Kongo-Central;Kongo-Central;Hors_Zone;Jour;NR;14756
202002;WE;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;NR;16387
202002;WE;Kongo-Central;Kongo-Central;Kinshasa;Jour;NR;1545
202002;WE;Kongo-Central;Kongo-Central;Kinshasa;Nuit;NR;1425
202002;WE;Kongo-Central;Kongo-Central;Kongo-Central;Jour;NR;1427886
202002;WE;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;NR;1232348
202002;WE;Kwango;Hors_Zone;Hors_Zone;Jour;NR;394
202002;WE;Kwango;Hors_Zone;Hors_Zone;Nuit;NR;118
202002;WE;Kwango;Hors_Zone;Kwango;Jour;NR;629
202002;WE;Kwango;Hors_Zone;Kwango;Nuit;NR;39
202002;WE;Kwango;Kinshasa;Kinshasa;Nuit;NR;39
202002;WE;Kwango;Kongo-Central;Kongo-Central;Jour;NR;39
202002;WE;Kwango;Kongo-Central;Kongo-Central;Nuit;NR;39
202002;WE;Kwango;Kwango;Hors_Zone;Jour;NR;40
202002;WE;Kwango;Kwango;Hors_Zone;Nuit;NR;40
202002;WE;Kwango;Kwango;Kwango;Jour;NR;391
202002;WE;Kwango;Kwango;Kwango;Nuit;NR;312
202002;WE;Kwilu;Hors_Zone;Hors_Zone;Jour;NR;2971
202002;WE;Kwilu;Hors_Zone;Hors_Zone;Nuit;NR;433
202002;WE;Kwilu;Hors_Zone;Kinshasa;Jour;NR;79
202002;WE;Kwilu;Hors_Zone;Kwilu;Jour;NR;1745
202002;WE;Kwilu;Kinshasa;Kinshasa;Jour;NR;158
202002;WE;Kwilu;Kinshasa;Kinshasa;Nuit;NR;158
202002;WE;Kwilu;Kinshasa;Kwilu;Jour;NR;38
202002;WE;Kwilu;Kinshasa;Kwilu;Nuit;NR;38
202002;WE;Kwilu;Kwilu;Kwilu;Jour;NR;514
202002;WE;Kwilu;Kwilu;Kwilu;Nuit;NR;475
202002;WE;Lomami;Haut-Lomami;Haut-Lomami;Jour;NR;39
202002;WE;Lomami;Hors_Zone;Hors_Zone;Jour;NR;4613
202002;WE;Lomami;Hors_Zone;Hors_Zone;Nuit;NR;638
202002;WE;Lomami;Hors_Zone;Kasai-Oriental;Jour;NR;39
202002;WE;Lomami;Hors_Zone;Kasai-Oriental;Nuit;NR;40
202002;WE;Lomami;Hors_Zone;Lomami;Jour;NR;1867
202002;WE;Lomami;Hors_Zone;Lomami;Nuit;NR;276
202002;WE;Lomami;Kasai-Oriental;Kasai-Oriental;Jour;NR;39
202002;WE;Lomami;Kasai-Oriental;Kasai-Oriental;Nuit;NR;77
202002;WE;Lomami;Lomami;Kasai-Oriental;Nuit;NR;39
202002;WE;Lomami;Lomami;Lomami;Jour;NR;3531
202002;WE;Lomami;Lomami;Lomami;Nuit;NR;2972
202002;WE;Lualaba;Haut-Katanga;Haut-Katanga;Jour;NR;2026
202002;WE;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;NR;1462
202002;WE;Lualaba;Haut-Katanga;Hors_Zone;Jour;NR;79
202002;WE;Lualaba;Hors_Zone;Haut-Katanga;Jour;NR;943
202002;WE;Lualaba;Hors_Zone;Haut-Katanga;Nuit;NR;511
202002;WE;Lualaba;Hors_Zone;Hors_Zone;Jour;NR;19687
202002;WE;Lualaba;Hors_Zone;Hors_Zone;Nuit;NR;6843
202002;WE;Lualaba;Hors_Zone;Kinshasa;Jour;NR;40
202002;WE;Lualaba;Hors_Zone;Lualaba;Jour;NR;12958
202002;WE;Lualaba;Hors_Zone;Lualaba;Nuit;NR;3322
202002;WE;Lualaba;Lualaba;Haut-Katanga;Jour;NR;394
202002;WE;Lualaba;Lualaba;Haut-Katanga;Nuit;NR;392
202002;WE;Lualaba;Lualaba;Hors_Zone;Jour;NR;592
202002;WE;Lualaba;Lualaba;Hors_Zone;Nuit;NR;911
202002;WE;Lualaba;Lualaba;Lualaba;Jour;NR;86163
202002;WE;Lualaba;Lualaba;Lualaba;Nuit;NR;78849
202002;WE;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;NR;436
202002;WE;Mai-Ndombe;Hors_Zone;Hors_Zone;Nuit;NR;40
202002;WE;Mai-Ndombe;Hors_Zone;Mai-Ndombe;Jour;NR;117
202002;WE;Maniema;Hors_Zone;Hors_Zone;Jour;NR;713
202002;WE;Maniema;Hors_Zone;Hors_Zone;Nuit;NR;195
202002;WE;Maniema;Hors_Zone;Maniema;Jour;NR;1747
202002;WE;Maniema;Hors_Zone;Maniema;Nuit;NR;235
202002;WE;Maniema;Maniema;Hors_Zone;Jour;NR;40
202002;WE;Maniema;Maniema;Maniema;Jour;NR;789
202002;WE;Maniema;Maniema;Maniema;Nuit;NR;470
202002;WE;Mongala;Hors_Zone;Hors_Zone;Jour;NR;864
202002;WE;Mongala;Hors_Zone;Hors_Zone;Nuit;NR;115
202002;WE;Mongala;Hors_Zone;Mongala;Jour;NR;316
202002;WE;Mongala;Hors_Zone;Mongala;Nuit;NR;40
202002;WE;Mongala;Mongala;Hors_Zone;Jour;NR;40
202002;WE;Mongala;Mongala;Hors_Zone;Nuit;NR;40
202002;WE;Mongala;Mongala;Mongala;Jour;NR;40
202002;WE;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;NR;20225
202002;WE;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;NR;3808
202002;WE;Nord-Kivu;Hors_Zone;Ituri;Jour;NR;77
202002;WE;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;NR;18146
202002;WE;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;NR;2383
202002;WE;Nord-Kivu;Hors_Zone;Sud-Kivu;Jour;NR;116
202002;WE;Nord-Kivu;Hors_Zone;Sud-Kivu;Nuit;NR;39
202002;WE;Nord-Kivu;Ituri;Ituri;Jour;NR;39
202002;WE;Nord-Kivu;Ituri;Ituri;Nuit;NR;39
202002;WE;Nord-Kivu;Kinshasa;Kinshasa;Jour;NR;78
202002;WE;Nord-Kivu;Kinshasa;Kinshasa;Nuit;NR;39
202002;WE;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;NR;828
202002;WE;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;NR;1502
202002;WE;Nord-Kivu;Nord-Kivu;Kinshasa;Jour;NR;40
202002;WE;Nord-Kivu;Nord-Kivu;Kinshasa;Nuit;NR;40
202002;WE;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;NR;23060
202002;WE;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;NR;17386
202002;WE;Nord-Kivu;Nord-Kivu;Sud-Kivu;Jour;NR;39
202002;WE;Nord-Kivu;Nord-Kivu;Sud-Kivu;Nuit;NR;39
202002;WE;Nord-Kivu;Sud-Kivu;Nord-Kivu;Jour;NR;38
202002;WE;Nord-Kivu;Sud-Kivu;Nord-Kivu;Nuit;NR;38
202002;WE;Nord-Kivu;Sud-Kivu;Sud-Kivu;Jour;NR;157
202002;WE;Nord-Kivu;Sud-Kivu;Sud-Kivu;Nuit;NR;196
202002;WE;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;NR;511
202002;WE;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;NR;196
202002;WE;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;NR;470
202002;WE;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Nuit;NR;79
202002;WE;Nord-Ubangi;Nord-Ubangi;Hors_Zone;Jour;NR;78
202002;WE;Nord-Ubangi;Nord-Ubangi;Hors_Zone;Nuit;NR;78
202002;WE;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Jour;NR;277
202002;WE;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Nuit;NR;237
202002;WE;Sankuru;Hors_Zone;Hors_Zone;Jour;NR;667
202002;WE;Sankuru;Hors_Zone;Hors_Zone;Nuit;NR;234
202002;WE;Sankuru;Hors_Zone;Sankuru;Jour;NR;828
202002;WE;Sankuru;Hors_Zone;Sankuru;Nuit;NR;118
202002;WE;Sankuru;Sankuru;Sankuru;Jour;NR;158
202002;WE;Sankuru;Sankuru;Sankuru;Nuit;NR;157
202002;WE;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;NR;19278
202002;WE;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;NR;4920
202002;WE;Sud-Kivu;Hors_Zone;Nord-Kivu;Jour;NR;77
202002;WE;Sud-Kivu;Hors_Zone;Nord-Kivu;Nuit;NR;39
202002;WE;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;NR;13249
202002;WE;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;NR;2534
202002;WE;Sud-Kivu;Nord-Kivu;Hors_Zone;Jour;NR;39
202002;WE;Sud-Kivu;Nord-Kivu;Nord-Kivu;Jour;NR;197
202002;WE;Sud-Kivu;Nord-Kivu;Nord-Kivu;Nuit;NR;39
202002;WE;Sud-Kivu;Nord-Kivu;Sud-Kivu;Jour;NR;40
202002;WE;Sud-Kivu;Nord-Kivu;Sud-Kivu;Nuit;NR;79
202002;WE;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;NR;511
202002;WE;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;NR;511
202002;WE;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;NR;13967
202002;WE;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;NR;9640
202002;WE;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;NR;1264
202002;WE;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;NR;274
202002;WE;Sud-Ubangi;Hors_Zone;Nord-Ubangi;Jour;NR;77
202002;WE;Sud-Ubangi;Hors_Zone;Nord-Ubangi;Nuit;NR;38
202002;WE;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;NR;1027
202002;WE;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Nuit;NR;196
202002;WE;Sud-Ubangi;Sud-Ubangi;Hors_Zone;Jour;NR;40
202002;WE;Sud-Ubangi;Sud-Ubangi;Hors_Zone;Nuit;NR;40
202002;WE;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;NR;193
202002;WE;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Nuit;NR;194
202002;WE;Tanganyika;Hors_Zone;Hors_Zone;Jour;NR;1347
202002;WE;Tanganyika;Hors_Zone;Hors_Zone;Nuit;NR;275
202002;WE;Tanganyika;Hors_Zone;Tanganyika;Jour;NR;873
202002;WE;Tanganyika;Hors_Zone;Tanganyika;Nuit;NR;156
202002;WE;Tanganyika;Tanganyika;Kasai-Oriental;Jour;NR;79
202002;WE;Tanganyika;Tanganyika;Kasai-Oriental;Nuit;NR;79
202002;WE;Tanganyika;Tanganyika;Tanganyika;Jour;NR;589
202002;WE;Tanganyika;Tanganyika;Tanganyika;Nuit;NR;432
202002;WE;Tshopo;Hors_Zone;Hors_Zone;Jour;NR;7460
202002;WE;Tshopo;Hors_Zone;Hors_Zone;Nuit;NR;1816
202002;WE;Tshopo;Hors_Zone;Tshopo;Jour;NR;4904
202002;WE;Tshopo;Hors_Zone;Tshopo;Nuit;NR;511
202002;WE;Tshopo;Kinshasa;Kinshasa;Jour;NR;40
202002;WE;Tshopo;Tshopo;Hors_Zone;Jour;NR;119
202002;WE;Tshopo;Tshopo;Hors_Zone;Nuit;NR;158
202002;WE;Tshopo;Tshopo;Tshopo;Jour;NR;2859
202002;WE;Tshopo;Tshopo;Tshopo;Nuit;NR;2387
202002;WE;Tshuapa;Hors_Zone;Hors_Zone;Jour;NR;313
202002;WE;Tshuapa;Hors_Zone;Tshuapa;Jour;NR;990
202002;WE;Tshuapa;Hors_Zone;Tshuapa;Nuit;NR;40
202002;WE;Tshuapa;Tshuapa;Tshuapa;Jour;NR;509
202002;WE;Tshuapa;Tshuapa;Tshuapa;Nuit;NR;312
202003;JO;Bas-Uele;Bas-Uele;Bas-Uele;Jour;NR;1305
202003;JO;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;NR;1180
202003;JO;Bas-Uele;Hors_Zone;Bas-Uele;Jour;NR;287
202003;JO;Bas-Uele;Hors_Zone;Bas-Uele;Nuit;NR;41
202003;JO;Bas-Uele;Hors_Zone;Hors_Zone;Jour;NR;1429
202003;JO;Bas-Uele;Hors_Zone;Hors_Zone;Nuit;NR;78
202003;JO;Equateur;Equateur;Equateur;Jour;NR;857
202003;JO;Equateur;Equateur;Equateur;Nuit;NR;541
202003;JO;Equateur;Hors_Zone;Equateur;Jour;NR;297
202003;JO;Equateur;Hors_Zone;Equateur;Nuit;NR;178
202003;JO;Equateur;Hors_Zone;Hors_Zone;Jour;NR;4467
202003;JO;Equateur;Hors_Zone;Hors_Zone;Nuit;NR;1338
202003;JO;Equateur;Kinshasa;Kinshasa;Nuit;NR;40
202003;JO;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;NR;768463
202003;JO;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;NR;536623
202003;JO;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;NR;10571
202003;JO;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;NR;10953
202003;JO;Haut-Katanga;Haut-Katanga;Lualaba;Jour;NR;120
202003;JO;Haut-Katanga;Haut-Katanga;Lualaba;Nuit;NR;40
202003;JO;Haut-Katanga;Haut-Lomami;Haut-Lomami;Jour;NR;40
202003;JO;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;NR;434192
202003;JO;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;NR;93943
202003;JO;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;NR;269957
202003;JO;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;NR;73013
202003;JO;Haut-Katanga;Hors_Zone;Kasai-Central;Jour;NR;197
202003;JO;Haut-Katanga;Hors_Zone;Kasai-Central;Nuit;NR;120
202003;JO;Haut-Katanga;Hors_Zone;Kinshasa;Jour;NR;40
202003;JO;Haut-Katanga;Hors_Zone;Kinshasa;Nuit;NR;40
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Jour;NR;1724
202003;JO;Haut-Katanga;Hors_Zone;Lualaba;Nuit;NR;774
